age,job,marital,education,children,mortgage,empvarrate,conspriceidx,consconfidx,euribor3m,nremployed,y
31,blue-collar,married,basic.6y,0,yes,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,married,basic.6y,4,no,1.1,93.994,-36.4,4.859,5191,no
33,management,married,high.school,4,yes,1.1,93.994,-36.4,4.859,5191,no
42,admin.,married,professional.course,0,no,1.1,93.994,-36.4,4.859,5191,no
34,services,married,high.school,2,no,1.1,93.994,-36.4,4.859,5191,no
29,technician,married,professional.course,5,yes,1.1,93.994,-36.4,4.859,5191,no
38,blue-collar,married,basic.9y,4,no,1.1,93.994,-36.4,4.859,5191,no
45,blue-collar,married,basic.9y,4,no,1.1,93.994,-36.4,4.859,5191,no
33,admin.,married,university.degree,5,yes,1.1,93.994,-36.4,4.859,5191,no
42,blue-collar,married,basic.9y,0,yes,1.1,93.994,-36.4,4.859,5191,no
36,services,married,basic.6y,4,no,1.1,93.994,-36.4,4.859,5191,no
45,blue-collar,married,basic.4y,2,yes,1.1,93.994,-36.4,4.859,5191,no
32,services,single,high.school,0,no,1.1,93.994,-36.4,4.859,5191,no
37,admin.,married,university.degree,5,yes,1.1,93.994,-36.4,4.859,5191,no
40,blue-collar,married,basic.6y,2,yes,1.1,93.994,-36.4,4.859,5191,yes
26,blue-collar,married,basic.6y,5,no,1.1,93.994,-36.4,4.859,5191,no
35,management,married,university.degree,4,yes,1.1,93.994,-36.4,4.859,5191,no
35,management,married,university.degree,4,no,1.1,93.994,-36.4,4.859,5191,yes
30,services,married,high.school,2,no,1.1,93.994,-36.4,4.859,5191,no
36,management,married,university.degree,1,yes,1.1,93.994,-36.4,4.859,5191,no
36,management,married,university.degree,3,no,1.1,93.994,-36.4,4.859,5191,yes
40,blue-collar,married,unknown,4,no,1.1,93.994,-36.4,4.859,5191,no
26,student,single,university.degree,0,yes,1.1,93.994,-36.4,4.859,5191,no
54,housemaid,divorced,basic.4y,4,no,1.1,93.994,-36.4,4.859,5191,no
51,technician,married,professional.course,5,no,1.1,93.994,-36.4,4.859,5191,no
45,blue-collar,single,basic.9y,0,yes,1.1,93.994,-36.4,4.859,5191,no
36,blue-collar,married,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
58,admin.,divorced,university.degree,3,no,1.1,93.994,-36.4,4.859,5191,yes
33,entrepreneur,married,high.school,3,no,1.1,93.994,-36.4,4.859,5191,no
50,housemaid,married,basic.9y,5,no,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,married,basic.4y,5,yes,1.1,93.994,-36.4,4.859,5191,no
31,services,married,high.school,1,no,1.1,93.994,-36.4,4.859,5191,no
34,admin.,single,high.school,0,no,1.1,93.994,-36.4,4.859,5191,no
34,unemployed,single,university.degree,0,no,1.1,93.994,-36.4,4.859,5191,yes
30,admin.,married,high.school,3,no,1.1,93.994,-36.4,4.859,5191,no
27,student,single,university.degree,0,yes,1.1,93.994,-36.4,4.859,5191,no
30,services,married,high.school,3,no,1.1,93.994,-36.4,4.859,5191,no
23,services,single,high.school,0,no,1.1,93.994,-36.4,4.859,5191,no
33,admin.,married,high.school,0,yes,1.1,93.994,-36.4,4.859,5191,no
23,services,single,high.school,0,no,1.1,93.994,-36.4,4.859,5191,no
36,blue-collar,married,basic.9y,3,yes,1.1,93.994,-36.4,4.859,5191,no
42,admin.,divorced,university.degree,5,no,1.1,93.994,-36.4,4.859,5191,yes
36,blue-collar,married,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
60,housemaid,married,high.school,4,unknown,1.1,93.994,-36.4,4.859,5191,no
26,entrepreneur,single,high.school,0,no,1.1,93.994,-36.4,4.859,5191,no
45,blue-collar,divorced,basic.4y,5,no,1.1,93.994,-36.4,4.859,5191,no
32,admin.,married,university.degree,1,no,1.1,93.994,-36.4,4.859,5191,yes
37,services,married,high.school,5,no,1.1,93.994,-36.4,4.859,5191,no
40,blue-collar,married,basic.4y,1,no,1.1,93.994,-36.4,4.859,5191,no
36,admin.,single,university.degree,0,yes,1.1,93.994,-36.4,4.859,5191,no
35,entrepreneur,married,basic.9y,3,yes,1.1,93.994,-36.4,4.859,5191,no
45,self-employed,single,professional.course,0,yes,1.1,93.994,-36.4,4.859,5191,no
48,admin.,married,university.degree,5,no,1.1,93.994,-36.4,4.859,5191,yes
36,entrepreneur,married,basic.9y,4,no,1.1,93.994,-36.4,4.859,5191,no
37,technician,divorced,high.school,5,yes,1.1,93.994,-36.4,4.859,5191,no
36,blue-collar,married,basic.9y,5,no,1.1,93.994,-36.4,4.859,5191,no
56,blue-collar,divorced,basic.9y,2,yes,1.1,93.994,-36.4,4.859,5191,no
28,blue-collar,single,basic.9y,0,yes,1.1,93.994,-36.4,4.859,5191,no
43,blue-collar,married,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
30,technician,married,professional.course,2,no,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,single,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
30,technician,single,professional.course,0,yes,1.1,93.994,-36.4,4.859,5191,no
33,technician,divorced,professional.course,4,no,1.1,93.994,-36.4,4.859,5191,no
42,technician,married,professional.course,0,no,1.1,93.994,-36.4,4.859,5191,no
30,blue-collar,married,basic.9y,1,yes,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,married,high.school,0,yes,1.1,93.994,-36.4,4.859,5191,no
39,admin.,married,high.school,3,no,1.1,93.994,-36.4,4.859,5191,no
37,blue-collar,married,basic.9y,1,no,1.1,93.994,-36.4,4.859,5191,no
41,self-employed,married,basic.9y,2,yes,1.1,93.994,-36.4,4.859,5191,no
53,self-employed,married,university.degree,0,yes,1.1,93.994,-36.4,4.859,5191,no
31,admin.,single,university.degree,0,no,1.1,93.994,-36.4,4.859,5191,yes
47,technician,married,professional.course,2,no,1.1,93.994,-36.4,4.859,5191,no
46,blue-collar,married,basic.4y,0,no,1.1,93.994,-36.4,4.859,5191,no
52,admin.,single,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
28,technician,single,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
60,blue-collar,married,basic.9y,5,no,1.1,93.994,-36.4,4.859,5191,no
50,admin.,married,high.school,5,no,1.1,93.994,-36.4,4.859,5191,no
31,technician,married,university.degree,2,no,1.1,93.994,-36.4,4.859,5191,no
39,blue-collar,married,basic.9y,1,yes,1.1,93.994,-36.4,4.859,5191,no
27,blue-collar,single,basic.6y,0,yes,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,married,basic.9y,3,no,1.1,93.994,-36.4,4.859,5191,no
47,services,divorced,high.school,4,no,1.1,93.994,-36.4,4.859,5191,no
39,admin.,married,high.school,3,yes,1.1,93.994,-36.4,4.859,5191,no
37,services,married,high.school,3,yes,1.1,93.994,-36.4,4.859,5191,no
32,services,married,high.school,5,no,1.1,93.994,-36.4,4.859,5191,no
37,blue-collar,married,basic.4y,4,yes,1.1,93.994,-36.4,4.859,5191,no
31,blue-collar,married,basic.9y,2,yes,1.1,93.994,-36.4,4.859,5191,no
32,blue-collar,married,basic.9y,1,no,1.1,93.994,-36.4,4.859,5191,no
59,retired,married,professional.course,4,yes,1.1,93.994,-36.4,4.859,5191,no
48,technician,married,university.degree,5,yes,1.1,93.994,-36.4,4.859,5191,no
48,services,married,high.school,4,no,1.1,93.994,-36.4,4.859,5191,no
32,technician,married,professional.course,4,no,1.1,93.994,-36.4,4.859,5191,no
32,blue-collar,single,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
38,blue-collar,married,professional.course,5,yes,1.1,93.994,-36.4,4.859,5191,no
34,entrepreneur,married,high.school,1,no,1.1,93.994,-36.4,4.859,5191,no
44,blue-collar,married,basic.9y,5,yes,1.1,93.994,-36.4,4.859,5191,no
54,services,divorced,high.school,5,no,1.1,93.994,-36.4,4.859,5191,no
39,services,married,high.school,3,yes,1.1,93.994,-36.4,4.859,5191,no
32,admin.,single,university.degree,0,no,1.1,93.994,-36.4,4.859,5191,yes
43,services,single,high.school,0,yes,1.1,93.994,-36.4,4.859,5191,no
30,technician,married,professional.course,1,unknown,1.1,93.994,-36.4,4.859,5191,no
26,unemployed,single,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
38,admin.,single,university.degree,0,yes,1.1,93.994,-36.4,4.859,5191,no
35,technician,married,professional.course,1,no,1.1,93.994,-36.4,4.859,5191,no
33,self-employed,married,basic.9y,1,yes,1.1,93.994,-36.4,4.859,5191,no
36,technician,married,professional.course,1,no,1.1,93.994,-36.4,4.859,5191,no
44,blue-collar,married,basic.4y,4,no,1.1,93.994,-36.4,4.859,5191,no
35,technician,married,professional.course,3,yes,1.1,93.994,-36.4,4.859,5191,no
42,blue-collar,married,basic.4y,5,yes,1.1,93.994,-36.4,4.859,5191,no
35,technician,married,professional.course,0,no,1.1,93.994,-36.4,4.859,5191,no
54,self-employed,married,professional.course,3,no,1.1,93.994,-36.4,4.859,5191,no
36,blue-collar,married,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
26,student,single,high.school,0,no,1.1,93.994,-36.4,4.859,5191,no
27,blue-collar,married,basic.9y,5,yes,1.1,93.994,-36.4,4.859,5191,no
44,blue-collar,divorced,basic.6y,5,no,1.1,93.994,-36.4,4.859,5191,no
28,services,married,unknown,2,no,1.1,93.994,-36.4,4.859,5191,no
53,retired,divorced,high.school,4,unknown,1.1,93.994,-36.4,4.859,5191,no
46,blue-collar,married,basic.9y,2,no,1.1,93.994,-36.4,4.859,5191,no
49,blue-collar,married,basic.4y,4,no,1.1,93.994,-36.4,4.859,5191,no
33,admin.,married,university.degree,5,no,1.1,93.994,-36.4,4.859,5191,yes
30,student,single,unknown,0,no,1.1,93.994,-36.4,4.859,5191,no
29,admin.,single,high.school,0,yes,1.1,93.994,-36.4,4.859,5191,no
51,self-employed,married,basic.4y,0,no,1.1,93.994,-36.4,4.859,5191,no
55,admin.,married,high.school,2,yes,1.1,93.994,-36.4,4.859,5191,no
41,admin.,single,high.school,0,no,1.1,93.994,-36.4,4.859,5191,no
39,blue-collar,divorced,basic.9y,4,yes,1.1,93.994,-36.4,4.859,5191,no
49,management,married,university.degree,0,no,1.1,93.994,-36.4,4.859,5191,yes
39,blue-collar,divorced,unknown,3,no,1.1,93.994,-36.4,4.859,5191,no
30,admin.,married,university.degree,2,yes,1.1,93.994,-36.4,4.859,5191,no
31,services,married,high.school,3,no,1.1,93.994,-36.4,4.859,5191,no
59,blue-collar,divorced,basic.4y,2,no,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,single,high.school,0,no,1.1,93.994,-36.4,4.859,5191,no
44,blue-collar,married,basic.4y,4,yes,1.1,93.994,-36.4,4.859,5191,no
28,services,married,high.school,3,yes,1.1,93.994,-36.4,4.859,5191,no
26,blue-collar,single,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
28,blue-collar,married,basic.6y,1,yes,1.1,93.994,-36.4,4.859,5191,no
32,technician,single,high.school,0,yes,1.1,93.994,-36.4,4.859,5191,no
47,services,divorced,high.school,1,yes,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,married,basic.9y,0,yes,1.1,93.994,-36.4,4.859,5191,no
28,student,married,university.degree,5,no,1.1,93.994,-36.4,4.859,5191,yes
51,blue-collar,divorced,basic.9y,2,no,1.1,93.994,-36.4,4.859,5191,no
37,housemaid,married,university.degree,4,no,1.1,93.994,-36.4,4.859,5191,yes
37,blue-collar,married,basic.4y,3,yes,1.1,93.994,-36.4,4.859,5191,no
34,blue-collar,single,basic.4y,0,no,1.1,93.994,-36.4,4.859,5191,no
31,blue-collar,married,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
38,self-employed,single,university.degree,0,no,1.1,93.994,-36.4,4.859,5191,yes
33,management,married,high.school,5,no,1.1,93.994,-36.4,4.859,5191,no
28,services,married,unknown,5,yes,1.1,93.994,-36.4,4.859,5191,no
41,admin.,married,high.school,2,no,1.1,93.994,-36.4,4.859,5191,no
29,technician,married,university.degree,4,yes,1.1,93.994,-36.4,4.859,5191,no
38,blue-collar,married,basic.4y,5,no,1.1,93.994,-36.4,4.859,5191,no
46,admin.,married,high.school,1,yes,1.1,93.994,-36.4,4.859,5191,no
36,blue-collar,married,unknown,2,no,1.1,93.994,-36.4,4.859,5191,no
59,retired,married,professional.course,3,no,1.1,93.994,-36.4,4.859,5191,no
44,management,married,university.degree,2,no,1.1,93.994,-36.4,4.859,5191,yes
34,technician,married,professional.course,4,no,1.1,93.994,-36.4,4.859,5191,no
36,technician,married,professional.course,5,no,1.1,93.994,-36.4,4.859,5191,yes
51,blue-collar,married,basic.6y,1,yes,1.1,93.994,-36.4,4.859,5191,no
36,services,married,high.school,4,no,1.1,93.994,-36.4,4.859,5191,no
58,retired,married,basic.9y,4,no,1.1,93.994,-36.4,4.859,5191,no
39,entrepreneur,married,high.school,4,no,1.1,93.994,-36.4,4.859,5191,no
42,blue-collar,married,basic.4y,0,no,1.1,93.994,-36.4,4.859,5191,no
46,blue-collar,married,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
46,admin.,divorced,university.degree,2,yes,1.1,93.994,-36.4,4.859,5191,no
41,admin.,single,university.degree,0,no,1.1,93.994,-36.4,4.859,5191,yes
36,admin.,married,university.degree,4,no,1.1,93.994,-36.4,4.859,5191,yes
60,retired,married,high.school,5,no,1.1,93.994,-36.4,4.859,5191,no
43,technician,divorced,basic.9y,5,no,1.1,93.994,-36.4,4.859,5191,no
30,services,married,high.school,5,yes,1.1,93.994,-36.4,4.859,5191,no
43,admin.,married,university.degree,1,yes,1.1,93.994,-36.4,4.859,5191,no
37,admin.,married,high.school,2,yes,1.1,93.994,-36.4,4.859,5191,no
52,self-employed,married,basic.4y,2,yes,1.1,93.994,-36.4,4.859,5191,no
41,admin.,married,university.degree,5,yes,1.1,93.994,-36.4,4.859,5191,no
39,services,single,high.school,0,no,1.1,93.994,-36.4,4.859,5191,no
29,unemployed,single,university.degree,0,no,1.1,93.994,-36.4,4.859,5191,yes
29,admin.,single,university.degree,0,yes,1.1,93.994,-36.4,4.859,5191,no
55,technician,married,professional.course,2,no,1.1,93.994,-36.4,4.859,5191,no
33,blue-collar,single,basic.9y,0,no,1.1,93.994,-36.4,4.859,5191,no
41,self-employed,single,university.degree,0,yes,1.1,93.994,-36.4,4.859,5191,no
53,retired,divorced,professional.course,1,yes,1.1,93.994,-36.4,4.859,5191,no
43,technician,married,professional.course,3,yes,1.1,93.994,-36.4,4.859,5191,no
51,services,divorced,basic.4y,2,yes,1.1,93.994,-36.4,4.86,5191,no
31,blue-collar,married,basic.6y,1,no,1.1,93.994,-36.4,4.86,5191,no
45,blue-collar,married,basic.4y,2,no,1.1,93.994,-36.4,4.86,5191,no
40,management,married,university.degree,4,no,1.1,93.994,-36.4,4.86,5191,yes
30,blue-collar,married,basic.9y,2,no,1.1,93.994,-36.4,4.86,5191,no
37,admin.,married,unknown,3,yes,1.1,93.994,-36.4,4.86,5191,no
56,services,divorced,high.school,1,no,1.1,93.994,-36.4,4.86,5191,no
29,admin.,single,high.school,0,yes,1.1,93.994,-36.4,4.86,5191,no
30,services,married,high.school,1,no,1.1,93.994,-36.4,4.86,5191,no
36,blue-collar,married,basic.9y,5,yes,1.1,93.994,-36.4,4.86,5191,no
32,admin.,single,basic.9y,0,no,1.1,93.994,-36.4,4.86,5191,no
41,admin.,married,basic.6y,3,no,1.1,93.994,-36.4,4.86,5191,no
35,blue-collar,married,unknown,1,yes,1.1,93.994,-36.4,4.86,5191,no
45,blue-collar,married,basic.9y,0,no,1.1,93.994,-36.4,4.86,5191,no
40,blue-collar,divorced,high.school,0,no,1.1,93.994,-36.4,4.86,5191,no
34,admin.,single,university.degree,0,yes,1.1,93.994,-36.4,4.86,5191,no
45,admin.,married,basic.6y,5,yes,1.1,93.994,-36.4,4.86,5191,no
31,admin.,married,high.school,0,no,1.1,93.994,-36.4,4.86,5191,no
35,housemaid,married,basic.4y,2,no,1.1,93.994,-36.4,4.86,5191,yes
58,blue-collar,married,basic.4y,2,yes,1.1,93.994,-36.4,4.86,5191,no
48,admin.,married,basic.9y,2,no,1.1,93.994,-36.4,4.86,5191,no
38,management,married,basic.6y,0,yes,1.1,93.994,-36.4,4.86,5191,no
39,admin.,single,university.degree,0,no,1.1,93.994,-36.4,4.86,5191,yes
38,blue-collar,married,basic.6y,1,unknown,1.1,93.994,-36.4,4.86,5191,no
49,blue-collar,single,basic.4y,0,no,1.1,93.994,-36.4,4.86,5191,no
60,unknown,married,university.degree,5,no,1.1,93.994,-36.4,4.86,5191,yes
37,services,married,professional.course,1,no,1.1,93.994,-36.4,4.86,5191,no
48,technician,married,university.degree,3,no,1.1,93.994,-36.4,4.86,5191,yes
37,admin.,divorced,basic.9y,3,no,1.1,93.994,-36.4,4.86,5191,no
30,technician,divorced,professional.course,1,yes,1.1,93.994,-36.4,4.86,5191,no
32,admin.,married,university.degree,1,yes,1.1,93.994,-36.4,4.86,5191,no
30,entrepreneur,married,university.degree,5,no,1.1,93.994,-36.4,4.86,5191,yes
39,unemployed,married,high.school,3,no,1.1,93.994,-36.4,4.86,5191,no
56,blue-collar,married,basic.4y,0,yes,1.1,93.994,-36.4,4.86,5191,no
37,self-employed,married,basic.9y,3,yes,1.1,93.994,-36.4,4.86,5191,no
37,admin.,divorced,high.school,5,yes,1.1,93.994,-36.4,4.86,5191,no
41,blue-collar,married,basic.6y,1,no,1.1,93.994,-36.4,4.86,5191,no
42,technician,divorced,basic.9y,1,no,1.1,93.994,-36.4,4.86,5191,no
52,entrepreneur,married,university.degree,2,no,1.1,93.994,-36.4,4.86,5191,yes
42,technician,divorced,basic.9y,1,no,1.1,93.994,-36.4,4.86,5191,no
58,management,divorced,university.degree,0,no,1.1,93.994,-36.4,4.86,5191,yes
32,services,married,basic.9y,0,no,1.1,93.994,-36.4,4.86,5191,yes
26,technician,married,professional.course,0,no,1.1,93.994,-36.4,4.86,5191,no
28,services,married,basic.9y,3,unknown,1.1,93.994,-36.4,4.86,5191,no
31,blue-collar,single,unknown,0,no,1.1,93.994,-36.4,4.86,5191,no
31,services,married,high.school,5,yes,1.1,93.994,-36.4,4.86,5191,no
27,admin.,single,high.school,0,no,1.1,93.994,-36.4,4.86,5191,no
37,blue-collar,married,basic.9y,5,yes,1.1,93.994,-36.4,4.86,5191,no
32,admin.,single,university.degree,0,no,1.1,93.994,-36.4,4.86,5191,yes
33,admin.,married,university.degree,3,yes,1.1,93.994,-36.4,4.86,5191,no
35,technician,single,professional.course,0,yes,1.1,93.994,-36.4,4.86,5191,no
32,housemaid,married,basic.4y,1,no,1.1,93.994,-36.4,4.86,5191,no
43,unknown,married,high.school,5,yes,1.1,93.994,-36.4,4.86,5191,no
32,housemaid,married,basic.4y,5,yes,1.1,93.994,-36.4,4.86,5191,no
31,entrepreneur,single,basic.9y,0,no,1.1,93.994,-36.4,4.86,5191,no
51,blue-collar,married,basic.9y,1,no,1.1,93.994,-36.4,4.86,5191,no
38,technician,single,professional.course,0,yes,1.1,93.994,-36.4,4.86,5191,no
40,admin.,divorced,professional.course,1,yes,1.1,93.994,-36.4,4.86,5191,no
42,unemployed,divorced,high.school,3,yes,1.1,93.994,-36.4,4.86,5191,no
45,housemaid,married,basic.6y,0,no,1.1,93.994,-36.4,4.86,5191,no
35,blue-collar,single,unknown,0,no,1.1,93.994,-36.4,4.86,5191,no
40,services,married,high.school,2,no,1.1,93.994,-36.4,4.86,5191,no
44,blue-collar,single,high.school,0,yes,1.1,93.994,-36.4,4.86,5191,no
31,admin.,married,high.school,4,no,1.1,93.994,-36.4,4.86,5191,no
30,blue-collar,married,basic.9y,4,no,1.1,93.994,-36.4,4.86,5191,no
33,blue-collar,married,basic.6y,5,no,1.1,93.994,-36.4,4.86,5191,no
28,blue-collar,married,basic.9y,0,no,1.1,93.994,-36.4,4.86,5191,no
36,technician,married,professional.course,1,yes,1.1,93.994,-36.4,4.86,5191,no
49,services,divorced,basic.6y,1,yes,1.1,93.994,-36.4,4.86,5191,no
31,technician,married,professional.course,3,yes,1.1,93.994,-36.4,4.86,5191,no
45,admin.,divorced,basic.6y,5,yes,1.1,93.994,-36.4,4.86,5191,no
29,services,married,high.school,0,yes,1.1,93.994,-36.4,4.86,5191,no
34,blue-collar,single,basic.9y,0,no,1.1,93.994,-36.4,4.86,5191,no
45,blue-collar,married,basic.4y,1,yes,1.1,93.994,-36.4,4.86,5191,no
30,blue-collar,single,basic.4y,0,no,1.1,93.994,-36.4,4.86,5191,no
38,technician,married,professional.course,2,no,1.1,93.994,-36.4,4.86,5191,no
33,admin.,married,university.degree,4,no,1.1,93.994,-36.4,4.86,5191,yes
46,blue-collar,married,basic.9y,0,no,1.1,93.994,-36.4,4.86,5191,no
41,entrepreneur,divorced,university.degree,4,yes,1.1,93.994,-36.4,4.86,5191,no
44,blue-collar,single,basic.4y,0,yes,1.1,93.994,-36.4,4.86,5191,no
32,blue-collar,married,high.school,3,yes,1.1,93.994,-36.4,4.86,5191,no
46,housemaid,married,basic.4y,0,yes,1.1,93.994,-36.4,4.86,5191,no
35,blue-collar,married,basic.9y,4,unknown,1.1,93.994,-36.4,4.86,5191,no
44,technician,married,professional.course,1,yes,1.1,93.994,-36.4,4.86,5191,no
35,technician,married,professional.course,5,no,1.1,93.994,-36.4,4.86,5191,no
39,services,single,high.school,0,no,1.1,93.994,-36.4,4.86,5191,no
52,blue-collar,married,basic.4y,3,yes,1.1,93.994,-36.4,4.86,5191,no
44,blue-collar,married,basic.4y,2,no,1.1,93.994,-36.4,4.86,5191,no
53,unknown,married,high.school,1,no,1.1,93.994,-36.4,4.86,5191,no
33,services,divorced,high.school,4,yes,1.1,93.994,-36.4,4.86,5191,no
41,technician,single,university.degree,0,yes,1.1,93.994,-36.4,4.86,5191,no
33,admin.,single,university.degree,1,no,1.1,93.994,-36.4,4.86,5191,yes
46,admin.,single,high.school,0,unknown,1.1,93.994,-36.4,4.86,5191,no
38,blue-collar,married,basic.4y,5,no,1.1,93.994,-36.4,4.86,5191,no
44,blue-collar,divorced,unknown,4,no,1.1,93.994,-36.4,4.86,5191,no
57,retired,unknown,basic.4y,1,yes,1.1,93.994,-36.4,4.86,5191,no
45,management,married,unknown,2,no,1.1,93.994,-36.4,4.86,5191,no
55,unknown,married,unknown,0,yes,1.1,93.994,-36.4,4.86,5191,no
26,admin.,married,high.school,2,no,1.1,93.994,-36.4,4.86,5191,no
38,blue-collar,divorced,unknown,3,yes,1.1,93.994,-36.4,4.86,5191,no
41,technician,married,basic.9y,0,yes,1.1,93.994,-36.4,4.86,5191,no
53,retired,divorced,basic.4y,4,no,1.1,93.994,-36.4,4.86,5191,no
42,services,divorced,basic.6y,0,yes,1.1,93.994,-36.4,4.86,5191,yes
56,technician,married,professional.course,2,no,1.1,93.994,-36.4,4.86,5191,no
41,management,married,high.school,1,no,1.1,93.994,-36.4,4.86,5191,no
49,blue-collar,married,basic.9y,4,no,1.1,93.994,-36.4,4.86,5191,no
31,admin.,married,high.school,5,no,1.1,93.994,-36.4,4.86,5191,no
37,self-employed,married,professional.course,4,yes,1.1,93.994,-36.4,4.86,5191,no
40,blue-collar,married,basic.6y,3,no,1.1,93.994,-36.4,4.86,5191,no
43,blue-collar,married,basic.4y,4,no,1.1,93.994,-36.4,4.86,5191,no
48,self-employed,married,university.degree,3,yes,1.1,93.994,-36.4,4.86,5191,no
45,admin.,married,high.school,1,yes,1.1,93.994,-36.4,4.86,5191,yes
